Wavelengths,Intensities,Normalized
647.2334809574442,2535.523424369787,2535.523424369787
647.4545395043855,2534.9329681873132,2534.9329681873132
647.6755811300047,2534.8174579832316,2534.8174579832316
647.8966058332957,2535.402653061263,2535.402653061263
648.117613613253,2535.629651860783,2535.629651860783
648.3386044688701,2535.586680672306,2535.586680672306
648.5595783991419,2535.183487394997,2535.183487394997
648.780535403062,2535.3411404562194,2535.3411404562194
649.0014754796248,2535.6034693877914,2535.6034693877914
649.2223986278245,2535.677415966425,2535.677415966425
649.4433048466552,2535.6193877551405,2535.6193877551405
649.6641941351112,2535.633442376988,2535.633442376988
649.8850664921864,2535.635522208921,2535.635522208921
650.105921916875,2535.6541866747084,2535.6541866747084
650.3267604081714,2535.4935804322095,2535.4935804322095
650.5475819650694,2535.421473589473,2535.421473589473
650.7683865865635,2535.4468097239273,2535.4468097239273
650.9891742716478,2535.3234663865924,2535.3234663865924
651.2099450193161,2535.211176470626,2535.211176470626
651.4306988285629,2535.038466386594,2535.038466386594
651.6514356983823,2534.992749099678,2534.992749099678
651.8721556277686,2535.002671068464,2535.002671068464
652.0928586157157,2534.97520108047,2534.97520108047
652.3135446612179,2534.8930432173247,2534.8930432173247
652.5342137632693,2534.8949339736287,2534.8949339736287
652.7548659208642,2534.947842136893,2534.947842136893
652.9755011329964,2535.0526170468565,2535.0526170468565
653.1961193986605,2535.2192316927144,2535.2192316927144
653.4167207168503,2535.368460384191,2535.368460384191
653.6373050865602,2535.176305522247,2535.176305522247
653.8578725067842,2535.1484153661836,2535.1484153661836
654.0784229765168,2535.0760504202044,2535.0760504202044
654.2989564947516,2535.060444177708,2535.060444177708
654.5194730604833,2534.978475390196,2534.978475390196
654.7399726727056,2534.867557022847,2534.867557022847
654.960455330413,2534.839366746739,2534.839366746739
655.1809210325996,2534.8022839136042,2534.8022839136042
655.4013697782593,2534.7622509003977,2534.7622509003977
655.6218015663865,2534.767974189714,2534.767974189714
655.8422163959754,2534.7158283313715,2534.7158283313715
656.0626142660201,2534.661221488633,2534.661221488633
656.2829951755145,2534.634033613485,2534.634033613485
656.5033591234532,2534.5125540216477,2534.5125540216477
656.7237061088299,2534.5998139256076,2534.5998139256076
656.9440361306392,2534.465780312162,2534.465780312162
657.164349187875,2534.5208103241657,2534.5208103241657
657.3846452795317,2534.415867346977,2534.415867346977
657.6049244046029,2534.5455732293303,2534.5455732293303
657.8251865620834,2534.6428391356917,2534.6428391356917
658.0454317509672,2534.7603121248885,2534.7603121248885
658.2656599702482,2534.8365516206873,2534.8365516206873
658.4858712189206,2535.037503001238,2535.037503001238
658.7060654959789,2535.118694477829,2535.118694477829
658.926242800417,2535.148478391395,2535.148478391395
659.1464031312289,2534.9578781512973,2534.9578781512973
659.3665464874091,2534.9773379352127,2534.9773379352127
659.5866728679515,2534.941029411803,2534.941029411803
659.8067822718505,2535.0559813925956,2535.0559813925956
660.0268746981002,2534.9762184874344,2534.9762184874344
660.2469501456944,2535.058829531851,2535.058829531851
660.4670086136277,2535.047869147696,2535.047869147696
660.6870501008941,2535.123397358982,2535.123397358982
660.9070746064879,2535.205888355379,2535.205888355379
661.1270821294029,2535.1595168067597,2535.1595168067597
661.3470726686335,2535.175516206523,2535.175516206523
661.5670462231739,2535.1794717887556,2535.1794717887556
661.7870027920181,2535.391236494637,2535.391236494637
662.0069423741606,2535.346395558262,2535.346395558262
662.2268649685951,2535.345039015644,2535.345039015644
662.446770574316,2535.4403451380936,2535.4403451380936
662.6666591903175,2535.537782112883,2535.537782112883
662.8865308155937,2535.582611044455,2535.582611044455
663.1063854491387,2535.7812515006376,2535.7812515006376
663.3262230899468,2536.2105582233285,2536.2105582233285
663.5460437370119,2536.254915966426,2536.254915966426
663.7658473893284,2536.4511044418155,2536.4511044418155
663.9856340458905,2536.421797719125,2536.421797719125
664.2054037056921,2535.8492617047195,2535.8492617047195
664.4251563677276,2535.221671668706,2535.221671668706
664.644892030991,2534.983445378188,2534.983445378188
664.8646106944764,2535.407019807962,2535.407019807962
665.0843123571783,2535.8547298919952,2535.8547298919952
665.3039970180906,2535.9074669868337,2535.9074669868337
665.5236646762074,2535.6093277311297,2535.6093277311297
665.743315330523,2535.830282112884,2535.830282112884
665.9629489800316,2535.9803721488984,2535.9803721488984
666.1825656237272,2536.1564495798707,2536.1564495798707
666.402165260604,2536.2031932773493,2536.2031932773493
666.6217478896563,2536.2225480192456,2536.2225480192456
666.841313509878,2536.5356302521373,2536.5356302521373
667.0608621202634,2536.670612244936,2536.670612244936
667.2803937198067,2536.468382352978,2536.468382352978
667.4999083075022,2536.5289105642632,2536.5289105642632
667.7194058823437,2536.6426260504595,2536.6426260504595
667.9388864433257,2537.7172088835923,2537.7172088835923
668.1583499894421,2538.20589135658,2538.20589135658
668.3777965196872,2538.0818577431355,2538.0818577431355
668.597226033055,2537.4777761104815,2537.4777761104815
668.8166385285399,2537.372172869186,2537.372172869186
669.0360340051359,2537.8541446579,2537.8541446579
669.2554124618372,2538.1273349340127,2538.1273349340127
669.4747738976381,2537.879231692716,2537.879231692716
669.6941183115324,2537.794783913603,2537.794783913603
669.9134457025144,2537.988688475428,2537.988688475428
670.1327560695786,2538.1550330132413,2538.1550330132413
670.3520494117189,2537.897025810362,2537.897025810362
670.5713257279293,2537.9409093637823,2537.9409093637823
670.790585017204,2538.0375600240473,2538.0375600240473
671.0098272785375,2538.2435354142035,2538.2435354142035
671.2290525109238,2538.214750900399,2538.214750900399
671.4482607133566,2537.9835684274094,2537.9835684274094
671.6674518848308,2537.693076230531,2537.693076230531
671.8866260243401,2536.7512394958367,2536.7512394958367
672.1057831308788,2536.4918427371313,2536.4918427371313
672.3249232034409,2536.9984993997987,2536.9984993997987
672.5440462410207,2537.1822058823914,2537.1822058823914
672.7631522426124,2536.829483793556,2536.829483793556
672.9822412072101,2536.4044597839534,2536.4044597839534
673.201313133808,2536.6173289316116,2536.6173289316116
673.4203680214001,2536.8124309724253,2536.8124309724253
673.6394058689808,2536.6666596639025,2536.6666596639025
673.858426675544,2536.537905162101,2536.537905162101
674.0774304400841,2536.6083973589803,2536.6083973589803
674.2964171615951,2536.704897959219,2536.704897959219
674.5153868390713,2536.727794117686,2536.727794117686
674.7343394715066,2536.5900870348514,2536.5900870348514
674.9532750578953,2536.1601530612634,2536.1601530612634
675.1721935972319,2535.9544237695454,2535.9544237695454
675.39109508851,2535.8148559424144,2535.8148559424144
675.609979530724,2536.727716086474,2536.727716086474
675.8288469228683,2537.006530612283,2537.006530612283
676.0476972639366,2536.59051320532,2536.59051320532
676.2665305529233,2536.0571488595824,2536.0571488595824
676.4853467888225,2536.1878661464953,2536.1878661464953
676.7041459706286,2536.5011524610222,2536.5011524610222
676.9229280973353,2536.3109303721862,2536.3109303721862
677.1416931679372,2535.7619507803493,2535.7619507803493
677.3604411814282,2535.8555672269285,2535.8555672269285
677.5791721368025,2535.9344687875523,2535.9344687875523
677.7978860330545,2535.9599219688257,2535.9599219688257
678.016582869178,2535.863814525848,2535.863814525848
678.2352626441673,2535.6851500600624,2535.6851500600624
678.4539253570166,2535.619663865585,2535.619663865585
678.6725710067201,2535.553997599078,2535.553997599078
678.8911995922717,2535.77944777915,2535.77944777915
679.1098111126657,2535.7891056422945,2535.7891056422945
679.3284055668965,2535.414216686715,2535.414216686715
679.5469829539581,2534.7817557023195,2534.7817557023195
679.7655432728445,2534.914501800757,2534.914501800757
679.98408652255,2535.4763685474572,2535.4763685474572
680.2026127020688,2535.4377130852718,2535.4377130852718
680.4211218103951,2534.952409964023,2534.952409964023
680.6396138465227,2534.6891926771104,2534.6891926771104
680.8580888094463,2534.9718667467355,2534.9718667467355
681.0765466981595,2535.0412484994386,2535.0412484994386
681.2949875116568,2535.0131182473365,2535.0131182473365
681.5134112489324,2534.8806842737454,2534.8806842737454
681.7318179089804,2535.019060624288,2535.019060624288
681.9502074907947,2535.189036614684,2535.189036614684
682.1685799933699,2535.228058223328,2535.228058223328
682.3869354156998,2535.985366146498,2535.985366146498
682.6052737567786,2535.6457863145633,2535.6457863145633
682.8235950156007,2535.590942376989,2535.590942376989
683.0418991911602,2535.5145918367707,2535.5145918367707
683.2601862824508,2536.132971188513,2536.132971188513
683.4784562884673,2535.9617857143235,2535.9617857143235
683.6967092082036,2535.2336464586224,2535.2336464586224
683.9149450406537,2535.135729291755,2535.135729291755
684.1331637848119,2535.4615426170853,2535.4615426170853
684.3513654396726,2535.770468187314,2535.770468187314
684.5695500042295,2535.3396068427755,2535.3396068427755
684.787717477477,2535.018913565464,2535.018913565464
685.0058678584094,2535.0902310924744,2535.0902310924744
685.2240011460204,2534.7115666266886,2534.7115666266886
685.4421173393048,2534.529546818766,2534.529546818766
685.660216437256,2534.2745528211663,2534.2745528211663
685.878298438869,2534.212112845176,2534.212112845176
686.0963633431372,2534.818337334969,2534.818337334969
686.3144111490553,2535.5188175270478,2535.5188175270478
686.5324418556171,2535.911899759942,2535.911899759942
686.750455461817,2535.615483193316,2535.615483193316
686.968451966649,2535.3676710684676,2535.3676710684676
687.1864313691074,2535.4629921969167,2535.4629921969167
687.4043936681862,2535.774756902799,2535.774756902799
687.6223388628797,2535.8200840336517,2535.8200840336517
687.840266952182,2535.6568217287295,2535.6568217287295
688.0581779350873,2535.640438175307,2535.640438175307
688.2760718105895,2535.598166266544,2535.598166266544
688.4939485776832,2535.7235414166053,2535.7235414166053
688.7118082353625,2535.67963985598,2535.67963985598
688.929650782621,2535.7117827131256,2535.7117827131256
689.1474762184534,2536.099984994036,2536.099984994036
689.3652845418537,2536.2158073229666,2536.2158073229666
689.5830757518162,2536.1862515006374,2536.1862515006374
689.8008498473349,2535.3069597839512,2535.3069597839512
690.018606827404,2534.6985234094,2534.6985234094
690.2363466910175,2534.755447178909,2534.755447178909
690.4540694371699,2535.2647539016,2535.2647539016
690.671775064855,2535.4069807923547,2535.4069807923547
690.8894635730671,2534.966992797158,2534.966992797158
691.1071349608004,2534.790810324168,2534.790810324168
691.3247892270492,2535.0440906362915,2535.0440906362915
691.5424263708073,2535.0990756302895,2535.0990756302895
691.7600463910693,2534.9634963985973,2534.9634963985973
691.9776492868292,2534.7640846338913,2534.7640846338913
692.1952350570807,2534.934525810363,2534.934525810363
692.4128037008185,2534.85070228095,2534.85070228095
692.6303552170366,2534.6680252101223,2534.6680252101223
692.8478896047292,2534.324012605079,2534.324012605079
693.0654068628903,2534.021662665104,2534.021662665104
693.2829069905142,2534.0346578631843,2534.0346578631843
693.5003899865952,2533.9391176470976,2533.9391176470976
693.7178558501272,2534.693784513843,2534.693784513843
693.9353045801045,2534.69595438179,2534.69595438179
694.1527361755211,2534.25951680676,2534.25951680676
694.3701506353711,2533.890429171706,2533.890429171706
694.5875479586492,2534.1308553421754,2534.1308553421754
694.804928144349,2534.5121608643826,2534.5121608643826
695.0222911914649,2534.2746608643824,2534.2746608643824
695.2396370989909,2534.094348739533,2534.094348739533
695.4569658659213,2534.2877310924746,2534.2877310924746
695.6742774912502,2534.3056962785477,2534.3056962785477
695.8915719739718,2534.216626650698,2534.216626650698
696.1088493130802,2534.084162665104,2534.084162665104
696.3261095075698,2534.1340096038793,2534.1340096038793
696.5433525564343,2534.1350210084415,2534.1350210084415
696.7605784586683,2534.462533013241,2534.462533013241
696.9777872132657,2534.5833373349715,2534.5833373349715
697.1949788192208,2534.725789315765,2534.725789315765
697.4121532755274,2533.7969717887527,2533.7969717887527
697.6293105811803,2533.4481332533396,2533.4481332533396
697.8464507351732,2533.65007803125,2533.65007803125
698.0635737365003,2534.0421488595807,2534.0421488595807
698.2806795841558,2533.728745498236,2533.728745498236
698.497768277134,2533.291059423808,2533.291059423808
698.714839814429,2533.2567376951156,2533.2567376951156
698.9318941950347,2533.712031812763,2533.712031812763
699.1489314179456,2533.713346338573,2533.713346338573
699.3659514821558,2533.6652340936757,2533.6652340936757
699.5829543866591,2533.680102040855,2533.680102040855
699.7999401304501,2533.736863745537,2533.736863745537
700.0169087125229,2533.8648199280096,2533.8648199280096
700.2338601318713,2534.001059423808,2534.001059423808
700.45079438749,2534.018109243735,2534.018109243735
700.6677114783728,2533.804021608681,2533.804021608681
700.8846114035139,2533.835735294154,2533.835735294154
701.1014941619075,2534.287379952017,2534.287379952017
701.3183597525475,2535.064366746736,2535.064366746736
701.5352081744286,2534.9375450180455,2534.9375450180455
701.7520394265447,2534.4596848739866,2534.4596848739866
701.9688535078898,2534.414837935213,2534.414837935213
702.1856504174582,2535.043637455019,2535.043637455019
702.402430154244,2535.5632623049587,2535.5632623049587
702.6191927172415,2535.3009963985974,2535.3009963985974
702.8359381054448,2535.4339015606624,2535.4339015606624
703.0526663178479,2535.7051530612616,2535.7051530612616
703.2693773534451,2535.9925810324517,2535.9925810324517
703.4860712112305,2536.059915966425,2536.059915966425
703.7027478901985,2536.127650060062,2536.127650060062
703.9194073893428,2536.214339735932,2536.214339735932
704.136049707658,2535.6201590636647,2535.6201590636647
704.3526748441379,2535.9202641056804,2535.9202641056804
704.569282797777,2535.9236314526197,2535.9236314526197
704.7858735675692,2536.214174669906,2536.214174669906
705.0024471525088,2535.5820978391735,2535.5820978391735
705.2190035515899,2535.700939375789,2535.700939375789
705.4355427638067,2536.3846608643844,2536.3846608643844
705.6520647881532,2536.626266506641,2536.626266506641
705.8685696236239,2536.336773709521,2536.336773709521
706.0850572692127,2536.0507893157637,2536.0507893157637
706.3015277239136,2536.3112364946355,2536.3112364946355
706.5179809867211,2536.6636554622214,2536.6636554622214
706.7344170566292,2536.5313925570595,2536.5313925570595
706.9508359326322,2536.5455372149227,2536.5455372149227
707.167237613724,2536.7166236494977,2536.7166236494977
707.3836220988989,2536.7236854742278,2536.7236854742278
707.5999893871511,2536.729666866786,2536.729666866786
707.8163394774748,2536.6325030012404,2536.6325030012404
708.0326723688639,2536.5754321729078,2536.5754321729078
708.2489880603129,2536.573400360181,2536.573400360181
708.4652865508156,2536.566377551059,2536.566377551059
708.6815678393665,2536.5168307323315,2536.5168307323315
708.8978319249596,2536.417166866786,2536.417166866786
709.114078806589,2536.5675060024405,2536.5675060024405
709.3303084832489,2536.4163745498563,2536.4163745498563
709.5465209539337,2536.3576350540593,2536.3576350540593
709.7627162176371,2536.2252521008772,2536.2252521008772
709.9788942733537,2536.400312124888,2536.400312124888
710.1950551200774,2536.4611944778285,2536.4611944778285
710.4111987568024,2536.4702791116815,2536.4702791116815
710.6273251825228,2536.468829531851,2536.468829531851
710.843434396233,2536.431287515043,2536.431287515043
711.0595263969269,2536.3875930372533,2536.3875930372533
711.2756011835987,2536.4795438175643,2536.4795438175643
711.4916587552426,2536.470081032451,2536.470081032451
711.707699110853,2536.5160864346094,2536.5160864346094
711.9237222494238,2536.510294117686,2536.510294117686
712.139728169949,2536.6441476591026,2536.6441476591026
712.355716871423,2536.7220018007583,2536.7220018007583
712.5716883528399,2536.69000900364,2536.69000900364
712.7876426131941,2536.6052280912745,2536.6052280912745
713.0035796514793,2536.594450780351,2536.594450780351
713.21949946669,2536.497854141694,2536.497854141694
713.43540205782,2536.2913505402544,2536.2913505402544
713.6512874238641,2536.1593517407355,2536.1593517407355
713.8671555638158,2535.9485864346116,2535.9485864346116
714.0830064766697,2535.865993397397,2535.865993397397
714.2988401614195,2535.791452581071,2535.791452581071
714.5146566170599,2535.7174909964374,2535.7174909964374
714.7304558425847,2535.740261104479,2535.740261104479
714.9462378369882,2535.578499399799,2535.578499399799
715.1620025992645,2535.6082412965566,2535.6082412965566
715.3777501284077,2535.4769297719463,2535.4769297719463
715.5934804234121,2535.4750720288484,2535.4750720288484
715.8091934832718,2535.3048379352117,2535.3048379352117
716.024889306981,2535.3219657863524,2535.3219657863524
716.2405678935338,2535.233928571466,2535.233928571466
716.4562292419242,2535.1136104442157,2535.1136104442157
716.6718733511467,2534.9655132053213,2534.9655132053213
716.8875002201953,2534.97651860748,2534.97651860748
717.103109848064,2534.853358343373,2534.853358343373
717.3187022337473,2534.86257202885,2534.86257202885
717.5342773762391,2534.8002521008784,2534.8002521008784
717.7498352745334,2534.7566386555004,2534.7566386555004
717.9653759276248,2534.653085234133,2534.653085234133
718.1808993345073,2534.612773109281,2534.612773109281
718.3964054941748,2534.4759693877913,2534.4759693877913
718.6118944056219,2534.4551140456556,2534.4551140456556
718.8273660678424,2534.4085294118026,2534.4085294118026
719.0428204798307,2534.289840936412,2534.289840936412
719.2582576405806,2534.0975780312497,2534.0975780312497
719.4736775490866,2534.0260654262097,2534.0260654262097
719.6890802043426,2533.91551020412,2533.91551020412
719.9044656053431,2533.9588865546593,2533.9588865546593
720.1198337510822,2533.8779921969167,2533.8779921969167
720.3351846405536,2534.0602761104824,2534.0602761104824
720.550518272752,2534.1512094838317,2534.1512094838317
720.7658346466714,2535.360681272547,2535.360681272547
720.9811337613057,2535.043550420206,2535.043550420206
721.1964156156495,2534.849750900398,2534.849750900398
721.4116802086965,2534.798868547456,2534.798868547456
721.6269275394412,2535.4130552221263,2535.4130552221263
721.8421576068777,2535.6903451380927,2535.6903451380927
722.05737041,2535.4577731092822,2535.4577731092822
722.2725659478024,2534.745603241335,2534.745603241335
722.487744219279,2534.0988685474576,2534.0988685474576
722.702905223424,2534.148256302557,2534.148256302557
722.9180489592314,2534.14669567831,2534.14669567831
723.1331754256958,2533.874795918406,2533.874795918406
723.3482846218108,2533.4767166867114,2533.4767166867114
723.5633765465709,2533.523487394997,2533.523487394997
723.7784511989702,2533.336980792354,2533.336980792354
723.9935085780028,2533.012608043254,2533.012608043254
724.2085486826629,2532.724318727527,2532.724318727527
724.4235715119446,2531.1400540216464,2531.1400540216464
724.638577064842,2530.0090696278894,2530.0090696278894
724.8535653403496,2530.2735144058,2530.2735144058
725.0685363374613,2530.4022238895927,2530.4022238895927
725.2834900551711,2530.085936374587,2530.085936374587
725.4984264924734,2530.099300720325,2530.099300720325
725.7133456483624,2530.788178271346,2530.788178271346
725.9282475218322,2531.2415636254887,2531.2415636254887
726.1431321118766,2531.2882833133617,2531.2882833133617
726.3579994174905,2530.8824939976375,2530.8824939976375
726.5728494376674,2531.117809123688,2531.117809123688
726.7876821714018,2531.5313025210453,2531.5313025210453
727.0024976176876,2531.5215336134834,2531.5215336134834
727.2172957755192,2531.279777911201,2531.279777911201
727.4320766438908,2531.418769507841,2531.418769507841
727.6468402217963,2531.5760264106007,2531.5760264106007
727.86158650823,2531.7517286915136,2531.7517286915136
728.076315502186,2531.7231422569407,2531.7231422569407
728.2910272026586,2533.276947779149,2533.276947779149
728.5057216086418,2533.0844957983572,2533.0844957983572
728.7203987191299,2532.946641656701,2532.946641656701
728.935058533117,2532.8948859544207,2532.8948859544207
729.1497010495972,2533.1546128451764,2533.1546128451764
729.3643262675646,2532.530675270146,2532.530675270146
729.5789341860135,2531.905711284553,2531.905711284553
729.7935248039381,2532.036911764744,2532.036911764744
730.0080981203325,2532.5943427371326,2532.5943427371326
730.2226541341907,2532.4456272509383,2532.4456272509383
730.4371928445071,2532.127406962824,2532.127406962824
730.6517142502759,2531.876410564263,2531.876410564263
730.866218350491,2532.1787184874315,2532.1787184874315
731.0807051441466,2532.3818637455356,2532.3818637455356
731.2951746302368,2532.354183673507,2532.354183673507
731.509626807756,2532.2728271308883,2532.2728271308883
731.7240616756984,2532.377112845176,2532.377112845176
731.9384792330579,2531.4892707083204,2531.4892707083204
732.1528794788288,2530.936215486232,2530.936215486232
732.3672624120052,2531.2391176470956,2531.2391176470956
732.5816280315813,2531.4185384154052,2531.4185384154052
732.7959763365512,2531.286806722727,2531.286806722727
733.0103073259093,2531.5910414166037,2531.5910414166037
733.2246209986494,2532.383286314563,2532.383286314563
733.4389173537658,2532.710603241335,2532.710603241335
733.6531963902526,2532.2640726290883,2532.2640726290883
733.8674581071041,2532.141641656701,2532.141641656701
734.0817025033145,2532.4546458583827,2532.4546458583827
734.2959295778777,2532.864840936414,2532.864840936414
734.5101393297881,2532.851023409402,2532.851023409402
734.7243317580399,2532.8003241296888,2532.8003241296888
734.9385068616269,2532.9744207683448,2532.9744207683448
735.1526646395437,2533.2728091236877,2533.2728091236877
735.3668050907842,2533.395519207719,2533.395519207719
735.5809282143425,2533.5257022809506,2533.5257022809506
735.7950340092129,2534.8683253301706,2534.8683253301706
736.0091224743896,2534.7645018007593,2534.7645018007593
736.2231936088666,2534.8070468187652,2534.8070468187652
736.4372474116382,2534.8173409364117,2534.8173409364117
736.6512838816985,2534.969561824767,2534.969561824767
736.8653030180416,2534.41338835538,2534.41338835538
737.0793048196618,2534.0988295318507,2534.0988295318507
737.2932892855531,2534.3531812725473,2534.3531812725473
737.5072564147099,2534.7586014406124,2534.7586014406124
737.7212062061261,2534.7016266506976,2534.7016266506976
737.935138658796,2534.6309483793893,2534.6309483793893
738.1490537717136,2534.756476590674,2534.756476590674
738.3629515438731,2534.85981692681,2534.85981692681
738.576831974269,2534.8178781512984,2534.8178781512984
738.7906950618951,2534.697223889594,2534.697223889594
739.0045408057456,2534.751938775549,2534.751938775549
739.2183692048146,2534.9256332533396,2534.9256332533396
739.4321802580965,2533.3648049220074,2533.3648049220074
739.6459739645854,2532.076428571467,2532.076428571467
739.8597503232754,2532.65187875154,2532.65187875154
740.0735093331605,2532.973643457422,2532.973643457422
740.287250993235,2533.0107533013584,2533.0107533013584
740.5009753024931,2533.893094237731,2533.893094237731
740.7146822599291,2534.8288595438553,2534.8288595438553
740.9283718645366,2535.1638025210464,2535.1638025210464
741.1420441153105,2535.1419177671455,2535.1419177671455
741.3556990112444,2535.363085234132,2535.363085234132
741.5693365513328,2536.1243517407333,2536.1243517407333
741.7829567345696,2536.3635024009986,2536.3635024009986
741.9965595599491,2536.468517407001,2536.468517407001
742.2101450264655,2535.3024039616225,2535.3024039616225
742.4237131331129,2535.8023109244064,2535.8023109244064
742.6372638788853,2536.009438775547,2536.009438775547
742.8507972627772,2535.784291716725,2535.784291716725
743.0643132837824,2534.9490186074786,2534.9490186074786
743.2778119408953,2534.45076230496,2534.45076230496
743.49129323311,2534.3771038415766,2534.3771038415766
743.7047571594205,2534.7610084033986,2534.7610084033986
743.9182037188214,2535.04702280916,2535.04702280916
744.1316329103064,2534.741779711924,2534.741779711924
744.3450447328697,2534.4423259304103,2534.4423259304103
744.5584391855058,2534.6083763505785,2534.6083763505785
744.7718162672086,2534.7539105642636,2534.7539105642636
744.9851759769722,2534.584309723928,2534.584309723928
745.1985183137908,2534.417689075668,2534.417689075668
745.4118432766588,2534.3612244898345,2534.3612244898345
745.6251508645701,2534.561365546257,2534.561365546257
745.838441076519,2536.097466986831,2536.097466986831
746.0517139114994,2537.386254501839,2537.386254501839
746.264969368506,2537.4241086434954,2537.4241086434954
746.4782074465322,2537.547881152498,2537.547881152498
746.6914281445727,2538.141851740734,2538.141851740734
746.9046314616216,2538.566437575068,2538.566437575068
747.1178173966731,2538.1471698679848,2538.1471698679848
747.330985948721,2537.8813595438546,2537.8813595438546
747.5441371167598,2538.086515606281,2538.086515606281
747.7572708997836,2538.5315636254904,2538.5315636254904
747.9703872967866,2538.6014975990784,2538.6014975990784
748.1834863067628,2538.4373019208056,2538.4373019208056
748.3965679287063,2538.5533883553785,2538.5533883553785
748.6096321616117,2538.9069447779502,2538.9069447779502
748.8226790044727,2539.010438175309,2539.010438175309
749.0357084562836,2539.0372448979974,2539.0372448979974
749.2487205160385,2539.0044507803514,2539.0044507803514
749.4617151827317,2539.0266446579003,2539.0266446579003
749.6746924553574,2537.551173469427,2537.551173469427
749.8876523329095,2537.3708583433763,2537.3708583433763
750.1005948143825,2537.218172268946,2537.218172268946
750.3135198987703,2537.0839615846735,2537.0839615846735
750.526427585067,2536.6010324130025,2536.6010324130025
750.739317872267,2536.8895198079613,2536.8895198079613
750.9521907593643,2537.4637454982358,2537.4637454982358
751.1650462453531,2537.275498199318,2537.275498199318
751.3778843292276,2536.669168667505,2536.669168667505
751.5907050099819,2536.5709363745887,2536.5709363745887
751.8035082866102,2536.7128451380936,2536.7128451380936
752.0162941581067,2536.792133853579,2536.792133853579
752.2290626234653,2536.43458583437,2536.43458583437
752.4418136816804,2536.265879351778,2536.265879351778
752.6545473317465,2536.1726080432554,2536.1726080432554
752.8672635726571,2536.1608943577803,2536.1608943577803
753.0799624034065,2535.917202881191,2535.917202881191
753.2926438229891,2536.728865546256,2536.728865546256
753.505307830399,2537.3169387755484,2537.3169387755484
753.7179544246303,2537.2255072029175,2537.2255072029175
753.9305836046772,2537.1120978391737,2537.1120978391737
754.1431953695337,2537.465255102079,2537.465255102079
754.3557897181944,2537.363031212523,2537.363031212523
754.5683666496528,2536.6085474190063,2536.6085474190063
754.7809261629035,2536.3467647059197,2536.3467647059197
754.9934682569406,2536.748463385392,2536.748463385392
755.2059929307583,2536.8491236494974,2536.8491236494974
755.4185001833505,2536.6220348139645,2536.6220348139645
755.6309900137117,2536.2485354142036,2536.2485354142036
755.8434624208359,2536.1289195678655,2536.1289195678655
756.0559174037172,2536.2713715486566,2536.2713715486566
756.2683549613498,2536.178595438214,2536.178595438214
756.4807750927278,2536.0044717887536,2536.0044717887536
756.6931777968456,2535.9305012005175,2535.9305012005175
756.9055630726972,2535.8298319328123,2535.8298319328123
757.1179309192767,2534.3578811524985,2534.3578811524985
757.3302813355781,2534.197442977227,2534.197442977227
757.542614320596,2533.8501020408535,2533.8501020408535
757.7549298733245,2533.6572118847926,2533.6572118847926
757.9672279927572,2533.290792316966,2533.290792316966
758.1795086778889,2533.557665066064,2533.557665066064
758.3917719277135,2533.704321728729,2533.704321728729
758.6040177412251,2533.3230432173245,2533.3230432173245
758.816246117418,2532.7587815126417,2532.7587815126417
759.0284570552861,2532.654951980831,2532.654951980831
759.240650553824,2532.631149459822,2532.631149459822
759.4528266120255,2532.3589345738687,2532.3589345738687
759.6649852288848,2532.0033613445767,2532.0033613445767
759.8771264033962,2531.804399759942,2531.804399759942
760.0892501345537,2531.6359693877926,2531.6359693877926
760.3013564213516,2531.4350990396542,2531.4350990396542
760.5134452627839,2531.209309723927,2531.209309723927
760.7255166578449,2532.6401980792702,2532.6401980792702
760.9375706055289,2534.2781272509374,2534.2781272509374
761.1496071048296,2534.344057623088,2534.344057623088
761.3616261547415,2534.3183973589817,2534.3183973589817
761.5736277542587,2534.635513205321,2534.635513205321
761.7856119023754,2534.3835894358112,2534.3835894358112
761.9975785980857,2534.0280672269278,2534.0280672269278
762.2095278403837,2534.05827130856,2534.05827130856
762.4214596282636,2534.513898559461,2534.513898559461
762.6333739607198,2534.692244897997,2534.692244897997
762.8452708367461,2534.4658553421737,2534.4658553421737
763.0571502553368,2534.5285504202066,2534.5285504202066
763.2690122154861,2534.692629051658,2534.692629051658
763.4808567161881,2534.7443307323324,2534.7443307323324
763.692683756437,2534.651353541454,2534.651353541454
763.9044933352269,2534.562806122486,2534.562806122486
764.116285451552,2534.820024009642,2534.820024009642
764.3280601044064,2534.9835114046,2534.9835114046
764.5398172927843,2534.7727340936754,2534.7727340936754
764.75155701568,2534.678925570266,2534.678925570266
764.9632792720874,2534.7633763505787,2534.7633763505787
765.1749840610009,2534.8077040816697,2534.8077040816697
765.3866713814145,2534.851701680709,2534.851701680709
765.5983412323225,2534.8323079232073,2534.8323079232073
765.8099936127189,2534.896551620687,2534.896551620687
766.0216285215979,2534.9086074430156,2534.9086074430156
766.2332459579536,2534.894714885991,2534.894714885991
766.4448459207805,2534.917845138093,2534.917845138093
766.6564284090724,2534.899141656701,2534.899141656701
766.8679934218234,2534.8782773109633,2534.8782773109633
767.0795409580278,2534.823601440614,2534.823601440614
767.29107101668,2534.800996398597,2534.800996398597
767.5025835967739,2534.8734033613837,2534.8734033613837
767.7140786973036,2534.86220288119,2534.86220288119
767.9255563172635,2534.9301890756697,2534.9301890756697
768.1370164556475,2534.9197388955963,2534.9197388955963
